song_id,song_name,artists,genres
23347912.0,Pasticche (feat. Capo Plaza),"VillaBanks,Linch,Reizon,Capo Plaza",italian hip hop
23347875.0,Succo Di Bimbi (feat. Rosa Chemical),"VillaBanks,Rosa Chemical,Linch",
23347854.0,Vasca Di Squali,"VillaBanks,Linch,Reizon",
23347916.0,El Puto Mundo,"VillaBanks,Linch,Reizon",
22953669.0,Se Te Nota (with Guaynaa),"Lele Pons,Guaynaa","viral pop,reggaeton flow"
23376479.0,"MACHETE SATELLITE (feat. Salmo, Taxi B & Greg Willen)","BLOODY VINYL,Slait,Young Miles,Salmo,Taxi B,Greg Willen","italian hip hop,italian pop,italian underground hip hop,rap sardegna"
23353665.0,Glock e Diamanti (Feat. Guè Pequeno),"Niko Pandetta,Guè Pequeno",italian hip hop
23376488.0,"WEEKEND (feat. Lazza, Madame & Massimo Pericolo)","BLOODY VINYL,Slait,Young Miles,Lazza,Madame,Massimo Pericolo","italian hip hop,italian alternative,italian hip hop,trap italiana,italian hip hop"
23376458.0,X 1 MEX (feat. Dani Faiv),"BLOODY VINYL,Slait,tha Supreme,Young Miles,Dani Faiv","italian hip hop,italian hip hop"
23376441.0,TELEPHONE (feat. Capo Plaza & Sick Luke),"BLOODY VINYL,Slait,tha Supreme,Low Kidd,Young Miles,Capo Plaza,Sick Luke","italian hip hop,italian hip hop,trap italiana,italian hip hop,trap italiana,italian hip hop"
23376932.0,ALTALENE (feat. Mara Sattei & Coez),"BLOODY VINYL,Slait,tha Supreme,Mara Sattei,Coez","italian arena pop,italian hip hop,italian pop,rap napoletano,rome indie,italian hip hop,italian hip hop"
23380769.0,BLOODY BARS - STUDIOMOB (feat. Lazza),"BLOODY VINYL,Slait,Young Miles,Lazza",italian hip hop
23378025.0,BABY (feat. Rosa Chemical),"BLOODY VINYL,Slait,tha Supreme,Young Miles,Rosa Chemical",italian hip hop
23376995.0,"ALASKA (feat. Davido, Hell Raton & Shiva)","BLOODY VINYL,Slait,tha Supreme,Young Miles,DaVido,Hell Raton,Shiva","afropop,ghanaian hip hop,nigerian pop,rap sardegna,nwobhm,italian hip hop"
23378018.0,GREVE (feat. MadMan),"BLOODY VINYL,Slait,tha Supreme,Young Miles,MadMan","italian hip hop,italian hip hop"
23376450.0,"OMG (feat. Vale pain, Hell Raton & Gué Pequeno)","BLOODY VINYL,Slait,Low Kidd,Vale pain,Hell Raton,Guè Pequeno","italian hip hop,rap sardegna,italian hip hop,trap italiana,italian hip hop,trap italiana"
23376486.0,"5G (feat. Nitro, Fabri Fibra & Jake La Furia)","BLOODY VINYL,Slait,Young Miles,Low Kidd,Nitro,Fabri Fibra,Jake La Furia","italian hip hop,italian arena pop,italian hip hop,italian hip hop,italian pop,italian underground hip hop,rap napoletano,italian hip hop,trap italiana"
23378020.0,"BLOODY BARS - LOCKED (feat. Jack The Smoker, Sir Prodige & Dani Faiv)","BLOODY VINYL,Slait,Young Miles,Jack The Smoker,sir prodige,Dani Faiv","italian hip hop,italian hip hop"
23378022.0,SPACETRIP (feat. Drast),"BLOODY VINYL,Slait,Young Miles,Drast",
23378019.0,"BLOODY BARS - DRILLUMINAZIONE (feat. Charlie KDM, Hell Raton & Lazza)","BLOODY VINYL,Slait,Young Miles,tha Supreme,Low Kidd,Charlie KDM,Hell Raton,Lazza","rap sardegna,italian hip hop,italian hip hop,trap italiana,italian hip hop"
23381608.0,SBSM,"BLOODY VINYL,Slait,tha Supreme,Young Miles",italian hip hop
23376934.0,C'hai Ragione Tu (feat. Emma),"Gianni Bismark,Emma","italian arena pop,italian pop,italian hip hop,trap italiana"
20861186.0,Pillole,ARIETE,
23429079.0,Pusher (feat. Vaz Tè & Guesan),"Izi,Vaz Tè,Guesan","italian hip hop,trap italiana,italian hip hop,trap italiana"
21004962.0,Barcellona,Ghali,"italian arena pop,italian hip hop,milan indie,rap tunisien"
23444699.0,BLA BLA (feat. Guè Pequeno),"ANNA,Guè Pequeno",italian hip hop
23477529.0,Bimbi Soldato,"Baby Gang,Sacky",
20853308.0,Coco Chanel,Gaia,
9641929.0,Fake Capo,Karetta el Gucci,dominican pop
23490880.0,Spigoli (feat. Mara Sattei & tha Supreme),"Carl Brave,Mara Sattei,tha Supreme","italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano,italian hip hop,italian hip hop"
23465065.0,Parli Parli (feat. Elodie),"Carl Brave,Elodie","italian arena pop,italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23486135.0,Shangai,Carl Brave,"italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23467340.0,Eccaallà,Carl Brave,"italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23465070.0,Via di qua (feat. Mr. Rain),"J-AX,Mr.Rain","italian arena pop,italian hip hop,italian pop,italian arena pop,italian hip hop"
23467338.0,Gemelli,Carl Brave,"italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23470307.0,Fake Dm (feat. Guè Pequeno),"Carl Brave,Guè Pequeno","italian hip hop,italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23465068.0,Contatto,Negramaro,"classic italian pop,italian arena pop,italian pop"
23471664.0,Ma ndo vai? (feat. Ketama126),"Carl Brave,Ketama126","italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano,italian hip hop,trap italiana"
23496256.0,Nuvole,Carl Brave,"italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23473354.0,Glicine,Carl Brave,"italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23475729.0,Le Guardie (feat. Taxi B),"Carl Brave,Taxi B","italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23466527.0,Ritornerai 2,Random,italian hip hop
23496258.0,Che Poi,Carl Brave,"italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23473353.0,Buuu!,Carl Brave,"italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23492954.0,Fototessera (feat. Pretty Solero),"Carl Brave,Pretty Solero","italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano,italian alternative,italian hip hop"
23465082.0,FNCL,Chakra,
23481766.0,Je M'Appelle,Carl Brave,"italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23496260.0,Regina Coeli,Carl Brave,"italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23496262.0,Marisol,Carl Brave,"italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23496264.0,Fratellì,Carl Brave,"italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23557118.0,SLATT (feat. Capo Plaza),"Rondodasosa,Capo Plaza",italian hip hop
23559699.0,YOUNGSHIT (feat. Shiva),"Rondodasosa,Shiva",
23557108.0,Tutto Ok (feat. Frah Quintale),"Mecna,Frah Quintale","italian alternative,italian arena pop,italian hip hop,italian underground hip hop,italian alternative,italian hip hop,milan indie"
23559868.0,GIOVANE RONDO,Rondodasosa,
23561001.0,Punto Debole (feat. Guè Pequeno),"Mecna,Guè Pequeno","italian hip hop,italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23570438.0,TRAP,Rondodasosa,
23561104.0,Wow (feat. Ernia),"Mecna,Ernia","italian hip hop,milan indie,italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23562610.0,"SOUTHSIDE (feat. Vale pain, Abby 6ix)","Rondodasosa,Vale pain,Abby 6ix","italian hip hop,trap italiana"
23593472.0,BABY,Rondodasosa,
23561105.0,Alibi (feat. Madame),"Mecna,Madame","italian alternative,italian arena pop,italian hip hop,italian underground hip hop,italian alternative,italian hip hop,trap italiana"
23557121.0,A LA MUERTE (feat. Tedua),"Speranza,Tedua","italian hip hop,italian hip hop,trap italiana"
23574062.0,Demoni,Mecna,"italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23608265.0,Non Mi Va/Con Te,Mecna,"italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23561107.0,DOLORE,Rondodasosa,
23561006.0,Vivere (feat. Izi),"Mecna,Izi","italian hip hop,trap italiana,italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23562614.0,Amore Mio,Mecna,"italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23557111.0,CHE CANZONE SIAMO,AIELLO,"italian alternative,italian arena pop"
23608267.0,Così Forte,Mecna,"italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23608277.0,Scusa,Mecna,"italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23559714.0,TAKEO ISCHI (feat. Massimo Pericolo),"Speranza,Massimo Pericolo","italian hip hop,trap italiana,italian hip hop"
23559701.0,CHINATOWN (feat. Guè Pequeno),"Speranza,Guè Pequeno","italian hip hop,italian hip hop,trap italiana"
23608269.0,Interludio,Mecna,"italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23557115.0,Venerdì,ARIETE,
23608273.0,Coltello Nel Burro,Mecna,"italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23608271.0,Paura Di Me,Mecna,"italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23593477.0,SPALL A SOTT 4,Speranza,"italian hip hop,trap italiana"
23588162.0,OMM I MMERD,Speranza,"italian hip hop,trap italiana"
23561274.0,CASERTEXAS,Speranza,"italian hip hop,trap italiana"
23608275.0,Ho Guardato Un'Altra,Mecna,"italian alternative,italian arena pop,italian hip hop,italian underground hip hop"
23593474.0,FENDT CARAVAN,Speranza,"italian hip hop,trap italiana"
23593481.0,IRIS,Speranza,"italian hip hop,trap italiana"
23600452.0,CAMMINANTE (feat. Rocco Gitano),"Speranza,Rocco Gitano","italian hip hop,trap italiana"
23557124.0,Fra me e te,"Anna Tatangelo,Gemitaiz","classic italian pop,italian arena pop,italian pop,italian hip hop"
23593483.0,PUTTANA***,Speranza,"italian hip hop,trap italiana"
23593479.0,100 ANNI,Speranza,"italian hip hop,trap italiana"
23593486.0,CALIBRO 9 (feat. Kofs),"Speranza,Kofs,Don Joe","italian hip hop,french hip hop,trap francais,italian hip hop,trap italiana"
23557133.0,Perif,Neima Ezza,
23648134.0,SBALLO SHALLO - feat. Salmo,"Vegas Jones,Salmo,Andry The Hitmaker","italian hip hop,italian pop,italian underground hip hop,rap sardegna,italian hip hop,italian hip hop"
23648775.0,"ULALA - feat. Andry The Hitmaker, Giaime, Nicola Siciliano","Vegas Jones,Andry The Hitmaker,Giaime,Nicola Siciliano","italian hip hop,trap italiana,italian hip hop,italian hip hop"
23652710.0,SOUL - feat. Tredici Pietro,"Vegas Jones,Tredici Pietro,Andry The Hitmaker","italian hip hop,italian hip hop,italian hip hop"
23648776.0,CHARLINE - feat. MamboLosco,"Vegas Jones,MamboLosco,6amcotoletta","italian hip hop,italian hip hop,trap italiana"
23652711.0,STUPIDI CONSIGLI,"Vegas Jones,Joe Vain,6amcotoletta",italian hip hop
23652709.0,12-0 PM,"Vegas Jones,Boston George",italian hip hop
23652712.0,PLUG,"Vegas Jones,Andry The Hitmaker","italian hip hop,italian hip hop"
23658862.0,Baby Gang,"167 Gang,Baby Gang",
23690853.0,Resta con me,"Samurai Jay,Dat Boi Dee,Geolier",
23671875.0,Canzoni d'amore,"Samurai Jay,Dat Boi Dee,Rkomi",italian hip hop
23670520.0,Homies,"Samurai Jay,Guè Pequeno",italian hip hop
23680680.0,Lacrime,"Samurai Jay,Dat Boi Dee",
23670516.0,Eroi,"Samurai Jay,Shablo",
23680204.0,Napoli,"Samurai Jay,Dat Boi Dee",
23669662.0,CLAMO (feat. Dani Faiv) - prod. Strage,"Ensi,Dani Faiv,Strage","italian hip hop,italian hip hop"
15053636.0,Estate,Will,
23702659.0,Boss,Samurai Jay,
23737850.0,Resta Cu Me - feat. Ketama126,"Nicola Siciliano,Ketama126","italian hip hop,trap italiana"
23733935.0,50milabaci (feat. Kina),"Axos,Kina","italian alternative,italian hip hop,trap italiana"
23739389.0,Bottiglie Privè,Sfera Ebbasta,italian hip hop
5598512.0,Visiera A Becco,Sfera Ebbasta,italian hip hop
7774689.0,Tran Tran,Sfera Ebbasta,italian hip hop
7774688.0,Ricchi x Sempre,Sfera Ebbasta,italian hip hop
10410681.0,Bang Bang,Sfera Ebbasta,italian hip hop
10048244.0,BRNBQ,Sfera Ebbasta,italian hip hop
7774686.0,Serpenti A Sonagli,Sfera Ebbasta,italian hip hop
7760151.0,Rockstar,Sfera Ebbasta,italian hip hop
14827233.0,Morto Mai (Piano Solo),Lazza,italian hip hop
23769942.0,Cuore Nero - prod. Frenetik&Orang3,Blind,
23769678.0,Al Pacino (feat. IDK),"Izi,IDK","dmv rap,hip hop,pop rap,rap,underground hip hop,italian hip hop,trap italiana"
23800255.0,Flop (feat. Leon Faun),Izi,"italian hip hop,trap italiana"
23769694.0,Foto (feat. Gemitaiz & MadMan),"Izi,Gemitaiz,MadMan","italian hip hop,italian hip hop,trap italiana,italian hip hop"
23769693.0,Matrix (feat. Nayt),"Izi,Nayt","italian hip hop,trap italiana,italian hip hop"
23794523.0,Intro (Can't Breathe) (feat. DAX),"Izi,DAX","italian hip hop,trap italiana"
23791224.0,Miami Ladies (feat. Guè Pequeno & Elettra Lamborghini),"Izi,Guè Pequeno,Elettra Lamborghini","italian hip hop,trap italiana,italian hip hop,italian arena pop,italian hip hop,italian pop"
23769695.0,Pazzo (feat. Fabri Fibra),"Izi,Fabri Fibra","italian hip hop,trap italiana,italian hip hop,italian pop,italian underground hip hop,rap napoletano"
23769825.0,Cornici Bianche - prod. Young Miles,MYDRAMA,
23769435.0,VITTORIA - prod. Strage – Slait,Casadilego,
23770226.0,Léon,Melancholia,
23769858.0,Domani (feat. Federica Abbate & Piccolo G),"Izi,Federica Abbate,Piccolo G","italian hip hop,trap italiana,italian alternative,italian arena pop,milan indie"
23769425.0,VENT'ANNI,Måneskin,"indie rock italiano,italian arena pop,italian pop"
23772828.0,S8 K4SS4 (feat. Dargen D'Amico & Benny Benassi),"Izi,Benny Benassi,Dargen D'Amico","disco house,edm,electro house,italian hip hop,trap italiana,italian alternative,italian hip hop,milan indie"
23769846.0,Serpente - prod. Strage,cmqmartina,
23801038.0,Pusher (Vaz Tè & Guesan),"Izi,Vaz Tè,Guesan","italian hip hop,trap italiana,italian hip hop,trap italiana"
23770255.0,Bomba,Vergo,
23806737.0,Parigi,Izi,"italian hip hop,trap italiana"
23770286.0,One Cup of Happiness,Little Pieces of Marmelade,
23806739.0,Peligro (feat. Disme),"Izi,Disme","italian hip hop,trap italiana"
23806740.0,Faya (feat. Maestro & Sav12),"Izi,Maestro,Sav12","italian hip hop,trap italiana,uk drill"
23770522.0,Resta Cu Me - feat. Ketama126,"Nicola Siciliano,Ketama126","italian hip hop,trap italiana"
23770296.0,La Domenica,Manitoba,
23770322.0,Attenti Al Loop,N.A.I.P.,
23770317.0,South Dakota,Blue Phelix,
23770305.0,Bonsai - prod. Frenetik&Orang3,Santi,
23771793.0,"Collera - feat. Rocco Hunt, Valerio Nazo","Nicola Siciliano,Rocco Hunt,Valerio Nazo","italian arena pop,italian hip hop,rap napoletano"
19530874.0,lasciami andare!,cmqmartina,
23770320.0,Male,Eda Marì,
23801039.0,Aurora Boreale - feat. Vegas Jones,"Nicola Siciliano,Vegas Jones",italian hip hop
23771795.0,Collane - feat. Nitro,"Nicola Siciliano,Nitro",italian hip hop
23769455.0,Suerv,"Thelonious B.,Beak On The Night,DAYTONA KK",trap italiana
23769469.0,VVS & Molly,"Thelonious B.,Knfuzed",trap italiana
23799593.0,50milabaci (feat. Kina),"Axos,Kina","italian alternative,italian hip hop,trap italiana"
23805774.0,On Gas,"Thelonious B.,Sladish,Knowpmw","trap italiana,trap italiana"
23806743.0,Sona - feat. Clementino,"Nicola Siciliano,Clementino","italian hip hop,rap napoletano"
23857393.0,FAST,ANNA,
23868377.0,Mama (feat. Nitro),"Gemitaiz,Nitro","italian hip hop,italian hip hop"
23868375.0,"Alright (feat. Emis Killa, Geolier)","Gemitaiz,Emis Killa,Geolier","italian arena pop,italian hip hop,italian pop,italian hip hop"
23894336.0,QVC9,Gemitaiz,italian hip hop
23869372.0,Mondo Di Fango,Gemitaiz,italian hip hop
23896082.0,In Una Benz (feat. Fabri Fibra),"Gemitaiz,Fabri Fibra","italian hip hop,italian hip hop,italian pop,italian underground hip hop,rap napoletano"
23896080.0,Noi Siamo Così,Gemitaiz,italian hip hop
23898223.0,Marte (feat. Izi),"Gemitaiz,Izi","italian hip hop,italian hip hop,trap italiana"
23902891.0,Fuck/Peace,Gemitaiz,italian hip hop
23868378.0,Fair (feat. MadMan),"Gemitaiz,MadMan","italian hip hop,italian hip hop"
23896031.0,Rollercoaster (feat. Carl Brave),"Gemitaiz,Carl Brave","italian hip hop,italian alternative,italian arena pop,italian hip hop,italian pop,rap napoletano"
23902893.0,Russian Roulette,Gemitaiz,italian hip hop
23887561.0,"Money Money (feat. Speranza, Ensi)","Gemitaiz,Ensi,Speranza","italian hip hop,italian hip hop,italian hip hop,trap italiana"
23902895.0,Più Di Così (feat. D'african),"Gemitaiz,D'african","italian hip hop,trap soul"
23902896.0,<3,Gemitaiz,italian hip hop
23895093.0,Outro In The Night,Gemitaiz,italian hip hop
23902898.0,"Ehy (feat. Priestess, Chadia Rodriguez)","Gemitaiz,Priestess,Chadia Rodriguez","italian hip hop,italian hip hop,italian hip hop"
23902901.0,Trap Emo Rmx (feat. Achille Lauro),"Gemitaiz,Achille Lauro","italian alternative,italian arena pop,italian hip hop,italian pop,italian hip hop"
23902902.0,"Si Va Pt.3 (feat. Gemello, Mystic One)","Gemitaiz,Gemello,Mystic One","italian hip hop,italian alternative,italian hip hop"
23868376.0,clito,Madame,"italian alternative,italian hip hop,trap italiana"
23869459.0,Troppi Soldi (feat. Geolier),"CoCo,Geolier","italian alternative,italian hip hop,rap napoletano"
23869461.0,Eredità (feat. Luchè),"CoCo,Luche","italian hip hop,rap napoletano,italian alternative,italian hip hop,rap napoletano"
23869435.0,Ferrari Blue (feat. Rkomi),"CoCo,Rkomi","italian hip hop,italian alternative,italian hip hop,rap napoletano"
23875181.0,Dammi Un Motivo,CoCo,"italian alternative,italian hip hop,rap napoletano"
23868495.0,Sbagliare,CoCo,"italian alternative,italian hip hop,rap napoletano"
23902904.0,Las Vegas,CoCo,"italian alternative,italian hip hop,rap napoletano"
23902906.0,Nessuno Sa,CoCo,"italian alternative,italian hip hop,rap napoletano"
23902907.0,Aeroporto,CoCo,"italian alternative,italian hip hop,rap napoletano"
23870526.0,Floridiana,CoCo,"italian alternative,italian hip hop,rap napoletano"
23869920.0,Bella così - Live,MYDRAMA,
23902909.0,Compleanno,CoCo,"italian alternative,italian hip hop,rap napoletano"
23870529.0,Che Ore Sono (feat. Giaime) - Late Night Mix,"CoCo,Giaime","italian hip hop,trap italiana,italian alternative,italian hip hop,rap napoletano"
23902910.0,"Non Mi Capirai Mai (feat. Lil Jolie, Vale LP)","CoCo,Lil Jolie,Vale LP","italian alternative,italian hip hop,rap napoletano"
23868128.0,Glenn Miller,Gio Evan,"italian alternative,italian arena pop"
23902912.0,Deja Vu (Interludio),CoCo,"italian alternative,italian hip hop,rap napoletano"
23869917.0,Il mio canto libero - Live - prod. Young Miles,cmqmartina,
23902914.0,Rimmel,Tiziano Ferro,"italian arena pop,italian pop"
23924695.0,Lacri-ma,Gazzelle,"italian alternative,italian arena pop,rome indie"
23923298.0,Via di qua (feat. Mr. Rain),"J-AX,Mr.Rain","italian arena pop,italian hip hop,italian pop,italian arena pop,italian hip hop"
23931756.0,18 anni,ARIETE,
23937750.0,SaN LoREnZo (feat. Annalisa),"Alfa,Annalisa,Yanomi","italian arena pop,italian pop,italian arena pop"
23944680.0,Scusa,Gazzelle,"italian alternative,italian arena pop,rome indie"
23940765.0,HappySad,"Ceri,Franco126","italian alternative,italian arena pop,italian hip hop,italian alternative"
23955337.0,Scooby Doo,Pinguini Tattici Nucleari,"italian alternative,italian arena pop,milan indie"
23955254.0,Ragazzi della Nebbia,"MACE,FSK SATELLITE,Irama","italian arena pop,italian pop,funk carioca,italian hip hop"
23955346.0,Vieni con me - prod. tha Supreme,MYDRAMA,
23984103.0,Barcellona,Ghali,"italian arena pop,italian hip hop,milan indie,rap tunisien"
23955342.0,Cicatrici - prod. Big Fish,Blind,
23955249.0,1993,Ghali,"italian arena pop,italian hip hop,milan indie,rap tunisien"
23955335.0,Non è vero niente (feat. Madame),"Negramaro,Madame","classic italian pop,italian arena pop,italian pop,italian alternative,italian hip hop,trap italiana"
23955696.0,Mille Pare (Bad Times),Ghali,"italian arena pop,italian hip hop,milan indie,rap tunisien"
23955715.0,Sparami - prod. Strage,cmqmartina,
23984105.0,Good Times,Ghali,"italian arena pop,italian hip hop,milan indie,rap tunisien"
23984107.0,Contatto,Negramaro,"classic italian pop,italian arena pop,italian pop"
23955344.0,Lontanissimo - prod. Strage,Casadilego,
23954650.0,La depressione è un periodo dell'anno,Willie Peyote,"italian alternative,italian arena pop,italian hip hop,rap napoletano,turin indie"
23955257.0,Dare Gas (Veloce),Quentin40,"italian alternative,italian hip hop,trap italiana"
23956811.0,Grounds - Live,Melancholia,
23956820.0,Oh Oh Oh,N.A.I.P.,
23984110.0,Boogieman (feat. Salmo),"Ghali,Salmo","italian arena pop,italian hip hop,milan indie,rap tunisien,italian hip hop,italian pop,italian underground hip hop,rap sardegna"
23955349.0,Don't Worry,Boomdabash,"italian arena pop,italian pop,italian reggae"
23984113.0,Cacao (feat. Pyrex),"Ghali,Pyrex","italian arena pop,italian hip hop,milan indie,rap tunisien"
23218023.0,Tsunami,Annalisa,"italian arena pop,italian pop"
24014635.0,Concedimi,Matteo Romano,
24043640.0,Abracadabra (feat. Future),"Sfera Ebbasta,Future","atl hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap,italian hip hop"
24042808.0,Baby (with J Balvin),"Sfera Ebbasta,J Balvin","latin,reggaeton,italian hip hop"
24043678.0,Tik Tok (feat. Marracash & Guè Pequeno),"Sfera Ebbasta,Marracash,Guè Pequeno","italian hip hop,italian hip hop,italian underground hip hop,rap napoletano,italian hip hop"
24043955.0,Macarena (feat. Offset),"Sfera Ebbasta,Offset","italian hip hop,atl hip hop,pop,pop rap,rap,southern hip hop,trap"
24043682.0,Hollywood (feat. Diplo),"Sfera Ebbasta,Diplo","bmore,edm,moombahton,ninja,pop,italian hip hop"
24043963.0,$€ Freestyle,Sfera Ebbasta,italian hip hop
24043956.0,Male,Sfera Ebbasta,italian hip hop
24043959.0,Gelosi,Sfera Ebbasta,italian hip hop
24043958.0,Giovani Re,Sfera Ebbasta,italian hip hop
24043340.0,Salam Alaikum (feat. 7ari & Steve Aoki),"Sfera Ebbasta,7ari,Steve Aoki","big room,dance pop,edm,electro house,pop,tropical house,italian hip hop,arabic hip hop,moroccan pop,rai,rap maroc"
24043961.0,Gangang (feat. Lil Mosey),"Sfera Ebbasta,Lil Mosey","italian hip hop,melodic rap,rap conscient,trap,vapor trap"
24043960.0,6 AM,Sfera Ebbasta,italian hip hop
24048048.0,Bottiglie Privè,Sfera Ebbasta,italian hip hop
24042813.0,Volente o nolente (feat. Elisa),"Ligabue,Elisa","italian arena pop,italian pop,italian arena pop,italian pop,italian pop rock"
24046653.0,Rapide - Live,Casadilego,
24046649.0,Sweet Dreams (Are Made of This) - Live,Melancholia,
23546225.0,Problemas,Paris Boy,
23465086.0,MIA,Lortex,italian arena pop
23841365.0,Adesso Mi Diverto,"Ludwig,Cecilia Cantarano",
11000075.0,Certi Giorni (feat. Nitro),"Ernia,Nitro","italian hip hop,italian hip hop,milan indie"
145563.0,Live Is Life (digitally remastered) - Single Version,Opus,austropop
24129731.0,25 ore RMX (feat. Ernia & Shablo),"Guè Pequeno,Ernia,Shablo","italian hip hop,italian hip hop,milan indie"
24133967.0,Alone,Melancholia,
24133963.0,Affari tuoi - prod. Frenetik&Orang3,Blind,
24135500.0,LA NOCHE DE ANOCHE,"Bad Bunny,ROSALÍA","reggaeton,trap latino,r&b en espanol"
24133973.0,Lasciami andare! - Young Miles Remix,"cmqmartina,Young Miles",
24130538.0,Amico,Neima Ezza,
24135375.0,YO VISTO ASÍ,Bad Bunny,"reggaeton,trap latino"
24133974.0,CRUDELIA - I nervi - Live,MYDRAMA,
24030358.0,Happy Xmas (War Is Over),Céline Dion,"canadian pop,dance pop"
24203200.0,Obsesionada (feat. Fred De Palma),"Boro Boro,Fred De Palma","italian arena pop,italian hip hop,italian pop,italian hip hop"
24223232.0,Scrivile Scemo,Pinguini Tattici Nucleari,"italian alternative,italian arena pop,milan indie"
24245630.0,Scooby Doo,Pinguini Tattici Nucleari,"italian alternative,italian arena pop,milan indie"
24249293.0,Pastello Bianco,Pinguini Tattici Nucleari,"italian alternative,italian arena pop,milan indie"
24233825.0,Bohémien,Pinguini Tattici Nucleari,"italian alternative,italian arena pop,milan indie"
24253018.0,Giulia,Pinguini Tattici Nucleari,"italian alternative,italian arena pop,milan indie"
24253021.0,La storia infinita,Pinguini Tattici Nucleari,"italian alternative,italian arena pop,milan indie"
24223177.0,Musica Ovunque,"Nayt,3D","italian hip hop,italian hip hop"
24249319.0,Ahia!,Pinguini Tattici Nucleari,"italian alternative,italian arena pop,milan indie"
24223181.0,TUTTAPPO',"Nayt,3D","italian hip hop,italian hip hop"
24223198.0,Favolacce,"Nayt,3D","italian hip hop,italian hip hop"
24223194.0,Lividi (feat. Mezzosangue),"Nayt,3D,Mezzosangue","italian hip hop,italian hip hop,italian hip hop"
24223192.0,Passerà,"Nayt,3D","italian hip hop,italian hip hop"
24211239.0,Motel (feat. Geolier),"Peppe Soks,Geolier,Janax","italian hip hop,rap napoletano"
24223195.0,Il blocco dello scrittore,"Nayt,3D","italian hip hop,italian hip hop"
24223193.0,LOL,"Nayt,3D","italian hip hop,italian hip hop"
24223229.0,Mille guerre,ARIETE,
24223186.0,Vero,"Nayt,3D","italian hip hop,italian hip hop"
24233824.0,Bvlgari Black Swing (feat. Gemitaiz),"Achille Lauro,Izi,Gemitaiz","italian alternative,italian arena pop,italian hip hop,italian pop,italian hip hop,italian hip hop,trap italiana"
24223189.0,Scuola,"Nayt,3D","italian hip hop,italian hip hop"
24223196.0,Fuori fa paura,"Nayt,3D","italian hip hop,italian hip hop"
24223197.0,Grazie Prego Scusa,"Nayt,3D","italian hip hop,italian hip hop"
24223188.0,Rollin Roma,"Nayt,3D","italian hip hop,italian hip hop"
24253026.0,Massimo Troisi Freestyle 2,"Nello Taver,Angioletto",
24224158.0,Jingle Bell Rock (feat. Annalisa),"Achille Lauro,Annalisa","italian arena pop,italian pop,italian alternative,italian arena pop,italian hip hop,italian pop"
24223190.0,Nuvole,"Nayt,3D","italian hip hop,italian hip hop"
24253028.0,Tu vuo’ fa’ l'americano (feat. Gigi D'Alessio),"Achille Lauro,Gigi D'Alessio","italian alternative,italian arena pop,italian hip hop,italian pop,canzone napoletana,classic italian pop,italian arena pop,italian pop"
24253030.0,Alone,Melancholia,
24253031.0,Léon,Melancholia,
24253032.0,Freddo (feat. Lil Kvneki),"ARIETE,Lil Kvneki",
24253033.0,Stare male,ARIETE,
24253034.0,Chicago,Achille Lauro,"italian alternative,italian arena pop,italian hip hop,italian pop"
24224152.0,VENOM,Melancholia,
24253035.0,Nottataccia,ARIETE,
24253036.0,Pessima,Achille Lauro,"italian alternative,italian arena pop,italian hip hop,italian pop"
24245626.0,My Funny Valentine,Achille Lauro,"italian alternative,italian arena pop,italian hip hop,italian pop"
24253037.0,Cadillac 1920,Achille Lauro,"italian alternative,italian arena pop,italian hip hop,italian pop"
24253038.0,CELLAR DOOR,Melancholia,
24223238.0,Un fatto tuo personale - prod. Frenetik&Orang3,Fulminacci,"italian alternative,italian arena pop"
22002949.0,Baby,Madame,"italian alternative,italian hip hop,trap italiana"
